,Region,Antal,/100 000 inv,Date,Location,Snow_days
29214,Östergötlands län,28,7,2008-11,Bakarebo D,0
29215,Östergötlands län,28,7,2008-11,Börrum D,2
29216,Östergötlands län,28,7,2008-11,Finspång,2
29217,Östergötlands län,28,7,2008-11,Godegård D,8
29218,Östergötlands län,28,7,2008-11,Granhult,12
29219,Östergötlands län,28,7,2008-11,Linköping,0
29220,Östergötlands län,28,7,2008-11,Malmslätt,2
29221,Östergötlands län,28,7,2008-11,Norra Vi D,7
29222,Östergötlands län,28,7,2008-11,Norrköping-SMHI,0
29223,Östergötlands län,28,7,2008-11,Prästkulla,9
29224,Östergötlands län,28,7,2008-11,Söderköping,3
29225,Östergötlands län,28,7,2008-11,Tjällmo D,5
29226,Östergötlands län,28,7,2008-11,Vadstena D,1
29227,Östergötlands län,28,7,2008-11,Åkroken D,15
29228,Östergötlands län,28,7,2008-11,Östra Husby D,3
29229,Östergötlands län,29,7,2010-02,Bakarebo D,28
29230,Östergötlands län,29,7,2010-02,Börrum D,28
29231,Östergötlands län,29,7,2010-02,Finspång,28
29232,Östergötlands län,29,7,2010-02,Godegård D,28
29233,Östergötlands län,29,7,2010-02,Granhult,28
29234,Östergötlands län,29,7,2010-02,Gustorp D,28
29235,Östergötlands län,29,7,2010-02,Hov,21
29236,Östergötlands län,29,7,2010-02,Linköping,28
29237,Östergötlands län,29,7,2010-02,Malmslätt,28
29238,Östergötlands län,29,7,2010-02,Norra Vi D,28
29239,Östergötlands län,29,7,2010-02,Norrköping-SMHI,28
29240,Östergötlands län,29,7,2010-02,Prästkulla,28
29241,Östergötlands län,29,7,2010-02,Söderköping,28
29242,Östergötlands län,29,7,2010-02,Tjällmo D,28
29243,Östergötlands län,29,7,2010-02,Vadstena D,28
29244,Östergötlands län,29,7,2010-02,Åkroken D,27
29245,Östergötlands län,29,7,2010-02,Ödeshög D,28
29246,Östergötlands län,29,7,2010-02,Östra Husby D,28
29247,Östergötlands län,32,7,2011-02,Bakarebo D,10
29248,Östergötlands län,32,7,2011-02,Börrum D,28
29249,Östergötlands län,32,7,2011-02,Finspång,17
29250,Östergötlands län,32,7,2011-02,Godegård D,28
29251,Östergötlands län,32,7,2011-02,Granhult,28
29252,Östergötlands län,32,7,2011-02,Gustorp D,28
29253,Östergötlands län,32,7,2011-02,Linköping,20
29254,Östergötlands län,32,7,2011-02,Malmslätt,16
29255,Östergötlands län,32,7,2011-02,Norra Vi D,21
29256,Östergötlands län,32,7,2011-02,Norrköping-SMHI,21
29257,Östergötlands län,32,7,2011-02,Prästkulla,28
29258,Östergötlands län,32,7,2011-02,Söderköping,24
29259,Östergötlands län,32,7,2011-02,Tjällmo D,28
29260,Östergötlands län,32,7,2011-02,Vadstena D,15
29261,Östergötlands län,32,7,2011-02,Åkroken D,28
29262,Östergötlands län,32,7,2011-02,Ödeshög D,16
29263,Östergötlands län,32,7,2011-02,Östra Husby D,28
29264,Östergötlands län,32,7,2011-03,Bakarebo D,7
29265,Östergötlands län,32,7,2011-03,Börrum D,13
29266,Östergötlands län,32,7,2011-03,Finspång,3
29267,Östergötlands län,32,7,2011-03,Godegård D,25
29268,Östergötlands län,32,7,2011-03,Granhult,31
29269,Östergötlands län,32,7,2011-03,Gustorp D,13
29270,Östergötlands län,32,7,2011-03,Linköping,12
29271,Östergötlands län,32,7,2011-03,Malmslätt,9
29272,Östergötlands län,32,7,2011-03,Norra Vi D,13
29273,Östergötlands län,32,7,2011-03,Norrköping-SMHI,13
29274,Östergötlands län,32,7,2011-03,Söderköping,12
29275,Östergötlands län,32,7,2011-03,Tjällmo D,19
29276,Östergötlands län,32,7,2011-03,Vadstena D,2
29277,Östergötlands län,32,7,2011-03,Åkroken D,31
29278,Östergötlands län,32,7,2011-03,Ödeshög D,6
29279,Östergötlands län,32,7,2011-03,Östra Husby D,15
29280,Östergötlands län,28,7,2011-10,Bakarebo D,0
29281,Östergötlands län,28,7,2011-10,Börrum D,0
29282,Östergötlands län,28,7,2011-10,Godegård D,0
29283,Östergötlands län,28,7,2011-10,Granhult,0
29284,Östergötlands län,28,7,2011-10,Gustorp D,0
29285,Östergötlands län,28,7,2011-10,Linköping,0
29286,Östergötlands län,28,7,2011-10,Malmslätt,0
29287,Östergötlands län,28,7,2011-10,Norra Vi D,0
29288,Östergötlands län,28,7,2011-10,Söderköping,0
29289,Östergötlands län,28,7,2011-10,Tjällmo D,0
29290,Östergötlands län,28,7,2011-10,Vadstena D,0
29291,Östergötlands län,28,7,2011-10,Åkroken D,0
29292,Östergötlands län,28,7,2011-10,Ödeshög D,0
29293,Östergötlands län,28,7,2011-10,Östra Husby D,0
29294,Östergötlands län,32,7,2012-10,Bakarebo D,0
29295,Östergötlands län,32,7,2012-10,Börrum D,0
29296,Östergötlands län,32,7,2012-10,Finspång,0
29297,Östergötlands län,32,7,2012-10,Godegård D,0
29298,Östergötlands län,32,7,2012-10,Granhult,5
29299,Östergötlands län,32,7,2012-10,Gustorp D,0
29300,Östergötlands län,32,7,2012-10,Kärna,0
29301,Östergötlands län,32,7,2012-10,Linköping,0
29302,Östergötlands län,32,7,2012-10,Malmslätt,0
29303,Östergötlands län,32,7,2012-10,Norra Vi D,0
29304,Östergötlands län,32,7,2012-10,Prästkulla,0
29305,Östergötlands län,32,7,2012-10,Söderköping,0
29306,Östergötlands län,32,7,2012-10,Tjällmo D,0
29307,Östergötlands län,32,7,2012-10,Vadstena D,0
29308,Östergötlands län,32,7,2012-10,Åkroken D,2
29309,Östergötlands län,32,7,2012-10,Ödeshög D,0
29310,Östergötlands län,32,7,2012-10,Östra Husby D,0
29311,Östergötlands län,29,7,2013-02,Bakarebo D,24
29312,Östergötlands län,29,7,2013-02,Börrum D,28
29313,Östergötlands län,29,7,2013-02,Finspång,24
29314,Östergötlands län,29,7,2013-02,Godegård D,28
29315,Östergötlands län,29,7,2013-02,Granhult,28
29316,Östergötlands län,29,7,2013-02,Gustorp D,24
29317,Östergötlands län,29,7,2013-02,Hov,13
29318,Östergötlands län,29,7,2013-02,Kärna,0
29319,Östergötlands län,29,7,2013-02,Linköping,22
29320,Östergötlands län,29,7,2013-02,Malmslätt,11
29321,Östergötlands län,29,7,2013-02,Motala,1
29322,Östergötlands län,29,7,2013-02,Norra Vi D,24
29323,Östergötlands län,29,7,2013-02,Prästkulla,13
29324,Östergötlands län,29,7,2013-02,Söderköping,23
29325,Östergötlands län,29,7,2013-02,Tjällmo D,28
29326,Östergötlands län,29,7,2013-02,Vadstena D,14
29327,Östergötlands län,29,7,2013-02,Åkroken D,28
29328,Östergötlands län,29,7,2013-02,Ödeshög D,23
29329,Östergötlands län,29,7,2013-02,Östra Husby D,24
29330,Blekinge län,12,8,1996-12,Ronneby-Bredåkra,14
29331,Blekinge län,12,8,1996-12,Tvingelshed,2
29332,Blekinge län,12,8,1997-11,Ronneby-Bredåkra,0
29333,Blekinge län,12,8,2010-02,Eringsboda D,25
29334,Blekinge län,12,8,2010-02,Lyckeby,27
29335,Blekinge län,12,8,2010-02,Ronneby-Bredåkra,20
29336,Blekinge län,12,8,2010-02,Tvingelshed,27
29337,Blekinge län,12,8,2013-03,Eringsboda D,8
29338,Blekinge län,12,8,2013-03,Lyckeby,6
29339,Blekinge län,12,8,2013-03,Ronneby-Bredåkra,3
29340,Blekinge län,12,8,2013-03,Stångsmåla D,8
29341,Blekinge län,12,8,2013-03,Tvingelshed,10
29342,Dalarnas län,22,8,1996-10,Särna D,0
29343,Dalarnas län,22,8,1997-02,Borlänge D,7
29344,Dalarnas län,22,8,1997-02,Brovallen,5
29345,Dalarnas län,22,8,1997-02,Falun-Lugnet,13
29346,Dalarnas län,22,8,1997-02,Finnbacka D,3
29347,Dalarnas län,22,8,1997-02,Fredriksberg,6
29348,Dalarnas län,22,8,1997-02,Idre D,3
29349,Dalarnas län,22,8,1997-02,Leksand,7
29350,Dalarnas län,22,8,1997-02,Mångsbodarna,1
29351,Dalarnas län,22,8,1997-02,Orsa D,28
29352,Dalarnas län,22,8,1997-02,Skattungbyn D,1
29353,Dalarnas län,22,8,1997-02,Särna D,14
29354,Dalarnas län,22,8,1997-02,Trängslet,19
29355,Dalarnas län,22,8,1997-02,Våmhus D,28
29356,Dalarnas län,23,8,1998-02,Borlänge D,11
29357,Dalarnas län,23,8,1998-02,Brovallen,10
29358,Dalarnas län,23,8,1998-02,Falun-Lugnet,24
29359,Dalarnas län,23,8,1998-02,Finnbacka D,2
29360,Dalarnas län,23,8,1998-02,Fredriksberg,13
29361,Dalarnas län,23,8,1998-02,Idre D,3
29362,Dalarnas län,23,8,1998-02,Leksand,10
29363,Dalarnas län,23,8,1998-02,Mångsbodarna,3
29364,Dalarnas län,23,8,1998-02,Nyhammar,0
29365,Dalarnas län,23,8,1998-02,Orsa D,27
29366,Dalarnas län,23,8,1998-02,Skattungbyn D,24
29367,Dalarnas län,23,8,1998-02,Särna D,11
29368,Dalarnas län,23,8,1998-02,Trängslet,18
29369,Dalarnas län,23,8,1998-02,Våmhus D,28
29370,Dalarnas län,22,8,1998-10,Borlänge D,0
29371,Dalarnas län,22,8,1998-10,Dala-Järna D,1
29372,Dalarnas län,22,8,1998-10,Falun-Lugnet,1
29373,Dalarnas län,22,8,1998-10,Finnbacka D,1
29374,Dalarnas län,22,8,1998-10,Fredriksberg,0
29375,Dalarnas län,22,8,1998-10,Idre D,10
29376,Dalarnas län,22,8,1998-10,Leksand,1
29377,Dalarnas län,22,8,1998-10,Mångsbodarna,1
29378,Dalarnas län,22,8,1998-10,Orsa D,5
29379,Dalarnas län,22,8,1998-10,Skattungbyn D,3
29380,Dalarnas län,22,8,1998-10,Särna D,5
29381,Dalarnas län,22,8,1998-10,Trängslet,2
29382,Dalarnas län,22,8,1998-10,Våmhus D,3
29383,Dalarnas län,23,8,1999-02,Borlänge D,10
29384,Dalarnas län,23,8,1999-02,Brovallen,18
29385,Dalarnas län,23,8,1999-02,Falun-Lugnet,28
29386,Dalarnas län,23,8,1999-02,Finnbacka D,2
29387,Dalarnas län,23,8,1999-02,Fredriksberg,7
29388,Dalarnas län,23,8,1999-02,Idre D,2
29389,Dalarnas län,23,8,1999-02,Leksand,15
29390,Dalarnas län,23,8,1999-02,Mångsbodarna,3
29391,Dalarnas län,23,8,1999-02,Nyhammar,1
29392,Dalarnas län,23,8,1999-02,Orsa D,11
29393,Dalarnas län,23,8,1999-02,Skattungbyn D,20
29394,Dalarnas län,23,8,1999-02,Särna D,13
29395,Dalarnas län,23,8,1999-02,Söderbärke D,0
29396,Dalarnas län,23,8,1999-02,Trängslet,11
29397,Dalarnas län,23,8,1999-02,Våmhus D,28
29398,Dalarnas län,23,8,2001-03,Borlänge D,31
29399,Dalarnas län,23,8,2001-03,Brovallen,20
29400,Dalarnas län,23,8,2001-03,Dala-Järna D,1
29401,Dalarnas län,23,8,2001-03,Falun-Lugnet,31
29402,Dalarnas län,23,8,2001-03,Finnbacka D,1
29403,Dalarnas län,23,8,2001-03,Fredriksberg,10
29404,Dalarnas län,23,8,2001-03,Idre D,4
29405,Dalarnas län,23,8,2001-03,Leksand,31
29406,Dalarnas län,23,8,2001-03,Mångsbodarna,3
29407,Dalarnas län,23,8,2001-03,Nyhammar,2
29408,Dalarnas län,23,8,2001-03,Orsa D,28
29409,Dalarnas län,23,8,2001-03,Skattungbyn D,13
29410,Dalarnas län,23,8,2001-03,Särna D,31
29411,Dalarnas län,23,8,2001-03,Söderbärke D,31
29412,Dalarnas län,23,8,2001-03,Trängslet,18
29413,Dalarnas län,23,8,2001-03,Våmhus D,31
29414,Dalarnas län,22,8,2002-03,Borlänge D,13
29415,Dalarnas län,22,8,2002-03,Brovallen,22
29416,Dalarnas län,22,8,2002-03,Falun-Lugnet,29
29417,Dalarnas län,22,8,2002-03,Finnbacka D,0
29418,Dalarnas län,22,8,2002-03,Fredriksberg,21
29419,Dalarnas län,22,8,2002-03,Hillersboda,18
29420,Dalarnas län,22,8,2002-03,Leksand,20
29421,Dalarnas län,22,8,2002-03,Mångsbodarna,3
29422,Dalarnas län,22,8,2002-03,Nyhammar,1
29423,Dalarnas län,22,8,2002-03,Orsa D,31
29424,Dalarnas län,22,8,2002-03,Skattungbyn D,12
29425,Dalarnas län,22,8,2002-03,Särna D,31
29426,Dalarnas län,22,8,2002-03,Söderbärke D,20
29427,Dalarnas län,22,8,2002-03,Trängslet,17
29428,Dalarnas län,22,8,2002-03,Våmhus D,31
29429,Dalarnas län,22,8,2002-12,Borlänge D,31
29430,Dalarnas län,22,8,2002-12,Brovallen,31
29431,Dalarnas län,22,8,2002-12,Dala-Järna D,1
29432,Dalarnas län,22,8,2002-12,Falun-Lugnet,31
29433,Dalarnas län,22,8,2002-12,Finnbacka D,1
29434,Dalarnas län,22,8,2002-12,Fredriksberg,7
29435,Dalarnas län,22,8,2002-12,Hillersboda,31
29436,Dalarnas län,22,8,2002-12,Idre D,30
29437,Dalarnas län,22,8,2002-12,Leksand,31
29438,Dalarnas län,22,8,2002-12,Mångsbodarna,3
29439,Dalarnas län,22,8,2002-12,Nyhammar,2
29440,Dalarnas län,22,8,2002-12,Orsa D,30
29441,Dalarnas län,22,8,2002-12,Skattungbyn D,11
29442,Dalarnas län,22,8,2002-12,Särna D,31
29443,Dalarnas län,22,8,2002-12,Söderbärke D,31
29444,Dalarnas län,22,8,2002-12,Trängslet,14
29445,Dalarnas län,22,8,2002-12,Våmhus D,31
29446,Dalarnas län,22,8,2005-02,Borlänge D,15
29447,Dalarnas län,22,8,2005-02,Brovallen,20
29448,Dalarnas län,22,8,2005-02,Dala-Järna D,22
29449,Dalarnas län,22,8,2005-02,Falun-Lugnet,23
29450,Dalarnas län,22,8,2005-02,Finnbacka D,1
29451,Dalarnas län,22,8,2005-02,Fredriksberg,13
29452,Dalarnas län,22,8,2005-02,Hillersboda,20
29453,Dalarnas län,22,8,2005-02,Idre D,28
29454,Dalarnas län,22,8,2005-02,Leksand,17
29455,Dalarnas län,22,8,2005-02,Mångsbodarna,27
29456,Dalarnas län,22,8,2005-02,Nyhammar,2
29457,Dalarnas län,22,8,2005-02,Orsa D,22
29458,Dalarnas län,22,8,2005-02,Skattungbyn D,7
29459,Dalarnas län,22,8,2005-02,Särna D,28
29460,Dalarnas län,22,8,2005-02,Söderbärke D,23
29461,Dalarnas län,22,8,2005-02,Trängslet,18
29462,Dalarnas län,22,8,2005-02,Våmhus D,24
29463,Dalarnas län,21,8,2006-11,Borlänge D,7
29464,Dalarnas län,21,8,2006-11,Brovallen,8
29465,Dalarnas län,21,8,2006-11,Dala-Järna D,16
29466,Dalarnas län,21,8,2006-11,Falun-Lugnet,11
29467,Dalarnas län,21,8,2006-11,Fredriksberg,11
29468,Dalarnas län,21,8,2006-11,Gesunda D,6
29469,Dalarnas län,21,8,2006-11,Hillersboda,16
29470,Dalarnas län,21,8,2006-11,Idre D,17
29471,Dalarnas län,21,8,2006-11,Leksand,10
29472,Dalarnas län,21,8,2006-11,Mångsbodarna,20
29473,Dalarnas län,21,8,2006-11,Nordanbäck D,23
29474,Dalarnas län,21,8,2006-11,Nyhammar,0
29475,Dalarnas län,21,8,2006-11,Orsa D,14
29476,Dalarnas län,21,8,2006-11,Skattungbyn D,4
29477,Dalarnas län,21,8,2006-11,Särna D,25
29478,Dalarnas län,21,8,2006-11,Söderbärke D,7
29479,Dalarnas län,21,8,2006-11,Trängslet,12
29480,Dalarnas län,21,8,2006-11,Våmhus D,21
29481,Dalarnas län,21,8,2007-12,Borlänge D,6
29482,Dalarnas län,21,8,2007-12,Brovallen,1
29483,Dalarnas län,21,8,2007-12,Dala-Järna D,22
29484,Dalarnas län,21,8,2007-12,Falun-Lugnet,7
29485,Dalarnas län,21,8,2007-12,Finnbacka D,2
29486,Dalarnas län,21,8,2007-12,Fredriksberg,6
29487,Dalarnas län,21,8,2007-12,Gesunda D,0
29488,Dalarnas län,21,8,2007-12,Hillersboda,5
29489,Dalarnas län,21,8,2007-12,Idre D,31
29490,Dalarnas län,21,8,2007-12,Leksand,19
29491,Dalarnas län,21,8,2007-12,Mångsbodarna,31
29492,Dalarnas län,21,8,2007-12,Nordanbäck D,24
29493,Dalarnas län,21,8,2007-12,Nyhammar,1
29494,Dalarnas län,21,8,2007-12,Orsa D,27
29495,Dalarnas län,21,8,2007-12,Skattungbyn D,31
29496,Dalarnas län,21,8,2007-12,Särna D,31
29497,Dalarnas län,21,8,2007-12,Söderbärke D,5
29498,Dalarnas län,21,8,2007-12,Trängslet,10
29499,Dalarnas län,21,8,2007-12,Våmhus D,31
29500,Dalarnas län,21,8,2009-11,Borlänge D,0
29501,Dalarnas län,21,8,2009-11,Brovallen,1
29502,Dalarnas län,21,8,2009-11,Dala-Järna D,1
29503,Dalarnas län,21,8,2009-11,Falun-Lugnet,2
29504,Dalarnas län,21,8,2009-11,Finnbacka D,1
29505,Dalarnas län,21,8,2009-11,Fredriksberg,0
29506,Dalarnas län,21,8,2009-11,Gesunda D,0
29507,Dalarnas län,21,8,2009-11,Hillersboda,2
29508,Dalarnas län,21,8,2009-11,Idre D,7
29509,Dalarnas län,21,8,2009-11,Leksand,0
29510,Dalarnas län,21,8,2009-11,Mångsbodarna,1
29511,Dalarnas län,21,8,2009-11,Nordanbäck D,0
29512,Dalarnas län,21,8,2009-11,Orsa D,2
29513,Dalarnas län,21,8,2009-11,Skattungbyn D,6
29514,Dalarnas län,21,8,2009-11,Särna D,20
29515,Dalarnas län,21,8,2009-11,Söderbärke D,5
29516,Dalarnas län,21,8,2009-11,Våmhus D,4
29517,Dalarnas län,23,8,2013-11,Borlänge D,0
29518,Dalarnas län,23,8,2013-11,Brovallen,0
29519,Dalarnas län,23,8,2013-11,Dala-Järna D,0
29520,Dalarnas län,23,8,2013-11,Falun-Lugnet,0
29521,Dalarnas län,23,8,2013-11,Finnbacka D,0
29522,Dalarnas län,23,8,2013-11,Fredriksberg,0
29523,Dalarnas län,23,8,2013-11,Gesunda D,0
29524,Dalarnas län,23,8,2013-11,Hillersboda,0
29525,Dalarnas län,23,8,2013-11,Häggberget D,26
29526,Dalarnas län,23,8,2013-11,Idre D,0
29527,Dalarnas län,23,8,2013-11,Leksand,0
29528,Dalarnas län,23,8,2013-11,Ludvika,0
29529,Dalarnas län,23,8,2013-11,Mångsbodarna,0
29530,Dalarnas län,23,8,2013-11,Nordanbäck D,0
29531,Dalarnas län,23,8,2013-11,Nyhammar,0
29532,Dalarnas län,23,8,2013-11,Orsa D,0
29533,Dalarnas län,23,8,2013-11,Skattungbyn D,0
29534,Dalarnas län,23,8,2013-11,Särna D,14
29535,Dalarnas län,23,8,2013-11,Söderbärke D,0
29536,Dalarnas län,23,8,2013-11,Trängslet,0
29537,Dalarnas län,23,8,2013-11,Våmhus D,3
29538,Dalarnas län,21,8,2014-11,Borlänge D,0
29539,Dalarnas län,21,8,2014-11,Brovallen,1
29540,Dalarnas län,21,8,2014-11,Dala-Järna D,0
29541,Dalarnas län,21,8,2014-11,Falun-Lugnet,1
29542,Dalarnas län,21,8,2014-11,Finnbacka D,2
29543,Dalarnas län,21,8,2014-11,Fredriksberg,0
29544,Dalarnas län,21,8,2014-11,Gesunda D,2
29545,Dalarnas län,21,8,2014-11,Hillersboda,0
29546,Dalarnas län,21,8,2014-11,Häggberget D,22
29547,Dalarnas län,21,8,2014-11,Idre D,5
29548,Dalarnas län,21,8,2014-11,Leksand,0
29549,Dalarnas län,21,8,2014-11,Ludvika,0
29550,Dalarnas län,21,8,2014-11,Nordanbäck D,5
29551,Dalarnas län,21,8,2014-11,Nyhammar,2
29552,Dalarnas län,21,8,2014-11,Orsa D,0
29553,Dalarnas län,21,8,2014-11,Skattungbyn D,0
29554,Dalarnas län,21,8,2014-11,Stora Skedvi,0
29555,Dalarnas län,21,8,2014-11,Särna D,7
29556,Dalarnas län,21,8,2014-11,Söderbärke D,0
29557,Dalarnas län,21,8,2014-11,Våmhus D,0
29558,Gävleborgs län,23,8,1997-01,Bergsjö,1
29559,Gävleborgs län,23,8,1997-01,Gävle-Åbyggeby,16
29560,Gävleborgs län,23,8,1997-01,Hedesunda,1
29561,Gävleborgs län,23,8,1997-01,Hennan D,2
29562,Gävleborgs län,23,8,1997-01,Hudiksvall,31
29563,Gävleborgs län,23,8,1997-01,Härnebo,1
29564,Gävleborgs län,23,8,1997-01,Järvsö,31
29565,Gävleborgs län,23,8,1997-01,Lobonäs D,4
29566,Gävleborgs län,23,8,1997-01,Nianfors,2
29567,Gävleborgs län,23,8,1997-01,Simeå,2
29568,Gävleborgs län,23,8,1997-01,Skara,13
29569,Gävleborgs län,23,8,1997-01,Åsnorrbodarna,6
29570,Gävleborgs län,22,8,1997-02,Bergsjö,3
29571,Gävleborgs län,22,8,1997-02,Gävle-Åbyggeby,11
29572,Gävleborgs län,22,8,1997-02,Hedesunda,1
29573,Gävleborgs län,22,8,1997-02,Hennan D,2
29574,Gävleborgs län,22,8,1997-02,Hudiksvall,19
29575,Gävleborgs län,22,8,1997-02,Härnebo,2
29576,Gävleborgs län,22,8,1997-02,Järvsö,28
29577,Gävleborgs län,22,8,1997-02,Lobonäs D,11
29578,Gävleborgs län,22,8,1997-02,Nianfors,2
29579,Gävleborgs län,22,8,1997-02,Simeå,2
29580,Gävleborgs län,22,8,1997-02,Skara,7
29581,Gävleborgs län,22,8,1997-02,Åsnorrbodarna,8
29582,Gävleborgs län,24,8,1997-10,Gävle-Åbyggeby,1
29583,Gävleborgs län,24,8,1997-10,Järvsö,0
29584,Gävleborgs län,24,8,1997-10,Lobonäs D,6
29585,Gävleborgs län,21,8,2001-01,Bergsjö,1
29586,Gävleborgs län,21,8,2001-01,Gävle-Åbyggeby,31
29587,Gävleborgs län,21,8,2001-01,Hedesunda,2
29588,Gävleborgs län,21,8,2001-01,Hennan D,2
29589,Gävleborgs län,21,8,2001-01,Hudiksvall,31
29590,Gävleborgs län,21,8,2001-01,Härnebo,1
29591,Gävleborgs län,21,8,2001-01,Järvsö,31
29592,Gävleborgs län,21,8,2001-01,Lobonäs D,31
29593,Gävleborgs län,21,8,2001-01,Nianfors,2
29594,Gävleborgs län,21,8,2001-01,Simeå,0
29595,Gävleborgs län,21,8,2001-01,Skara,4
29596,Gävleborgs län,21,8,2001-01,Åsnorrbodarna,6
29597,Gävleborgs län,21,8,2001-01,Österfärnebo,26
29598,Gävleborgs län,22,8,2003-10,Gävle-Åbyggeby,7
29599,Gävleborgs län,22,8,2003-10,Hudiksvall,12
29600,Gävleborgs län,22,8,2003-10,Järvsö,5
29601,Gävleborgs län,22,8,2003-10,Lobonäs D,4
29602,Gävleborgs län,22,8,2003-10,Nianfors,0
29603,Gävleborgs län,22,8,2003-10,Skara,1
29604,Gävleborgs län,22,8,2003-10,Åsnorrbodarna,1
29605,Gävleborgs län,22,8,2003-10,Österfärnebo,3
29606,Gävleborgs län,21,8,2004-01,Bergsjö,2
29607,Gävleborgs län,21,8,2004-01,Gävle-Åbyggeby,30
29608,Gävleborgs län,21,8,2004-01,Hedesunda,2
